fact_id,relation,subject,object,subject_ids,relation_ids,object_ids,fact_class
fact_004152, maps ,子ど,丢掉,[49527],"[17942, 223]",[118230],main
fact_004153, tags ,interface,Buzz,[23964],"[27634, 223]",[102146],main
fact_004154, marks ,澜,רות,[30679],"[15844, 223]",[50689],main
fact_004155, pairs ,多名,放电,[45435],"[16354, 223]",[62852],main
fact_004156, cites ,前程,igen,[108757],"[75848, 223]",[5342],main
fact_004157, names ,anyi,快,[118622],"[6362, 223]",[2163],main
fact_004158, keys ,年产,@media,[87714],"[18222, 223]",[101353],main
fact_004159, binds ,很少,药店,[18479],"[51906, 223]",[88292],main
fact_004160, knows ,小程序,ousel,[74236],"[11457, 223]",[61249],main
fact_004161, stores ,-program,opa,[92185],"[16765, 223]",[41291],main
fact_004162, maps ,icle,煤层,[37533],"[17942, 223]",[103389],main
fact_004163, tags ,新郎,izophren,[109942],"[27634, 223]",[36815],main
fact_004164, marks ,-shirt,值得一提的是,[66198],"[15844, 223]",[69967],main
fact_004165, pairs ,一直以来,难度,[62731],"[16354, 223]",[22734],main
fact_004166, cites ,reply,.println,[69978],"[75848, 223]",[8612],main
fact_004167, names ,rophe,入侵,[50400],"[6362, 223]",[45105],main
fact_004168, keys ,箭,照耀,[15477],"[18222, 223]",[93644],main
fact_004169, binds ,rands,two,[97989],"[51906, 223]",[23315],main
fact_004170, knows ,(Http,发表,[69938],"[11457, 223]",[10469],main
fact_004171, stores ,颁发,-checklist,[59081],"[16765, 223]",[36475],main
fact_004172, maps ,实施细则,會的,[100007],"[17942, 223]",[120240],main
fact_004173, tags ,擾,复杂度,[68550],"[27634, 223]",[55819],main
fact_004174, marks ,只看该作者,吐蕃,[45787],"[15844, 223]",[111354],main
fact_004175, pairs ,ausal,VM,[51935],"[16354, 223]",[24695],main
fact_004176, cites ,ocrine,vyš,[39368],"[75848, 223]",[114252],main
fact_004177, names ,古代,自己没有,[16783],"[6362, 223]",[123469],main
fact_004178, keys ,放飞,与自己,[125080],"[18222, 223]",[90883],main
fact_004179, binds ,руги,ears,[92220],"[51906, 223]",[7002],main
fact_004180, knows ,迄,贫穷,[54005],"[11457, 223]",[67374],main
fact_004181, stores ,ATED,Scroll,[26371],"[16765, 223]",[45963],main
fact_004182, maps ,ANI,师父,[102679],"[17942, 223]",[37486],main
fact_004183, tags ,gt,وى,[12006],"[27634, 223]",[21024],main
fact_004184, marks ,纵队,-management,[103638],"[15844, 223]",[67163],main
fact_004185, pairs ,专卖,ต์,[97397],"[16354, 223]",[46784],main
fact_004186, cites ,NF,ิ่น,[21754],"[75848, 223]",[88903],main
fact_004187, names ,会谈,ga,[85251],"[6362, 223]",[3100],main
fact_004188, keys ,也只能,如其,[51788],"[18222, 223]",[54654],main
fact_004189, binds ,Dy,-play,[113900],"[51906, 223]",[49986],main
fact_004190, knows ,Toast,鲁,[115364],"[11457, 223]",[9443],main
fact_004191, stores ,切实做好,中来,[127485],"[16765, 223]",[80684],main
fact_004192, maps ,767,路基,[29597],"[17942, 223]",[110312],main
fact_004193, tags ,复工,リン,[47974],"[27634, 223]",[68723],main
fact_004194, marks ,地去,赴,[58074],"[15844, 223]",[16792],main
fact_004195, pairs ,简介,比利时,[26503],"[16354, 223]",[97459],main
fact_004196, cites ,想吃,creases,[80908],"[75848, 223]",[100349],main
fact_004197, names ,陆军,Host,[65204],"[6362, 223]",[36116],main
fact_004198, keys ,(K,整齐,[37037],"[18222, 223]",[38625],main
fact_004199, binds ,如意,Broad,[52207],"[51906, 223]",[76564],main
fact_004200, knows ,笔试,观望,[54542],"[11457, 223]",[82755],main
fact_004201, stores ,ಿಯ,Weather,[69227],"[16765, 223]",[58565],main
fact_004202, maps ,安全管理,省政府,[59764],"[17942, 223]",[54525],main
fact_004203, tags ,的重要原因,印制,[127427],"[27634, 223]",[105291],main
fact_004204, marks ,fonts,мін,[85134],"[15844, 223]",[117524],main
fact_004205, pairs ,存在,يديا,[4162],"[16354, 223]",[36072],main
fact_004206, cites ,地说,itetsdata,[15911],"[75848, 223]",[123341],main
fact_004207, names ,逞,外地,[76536],"[6362, 223]",[50682],main
fact_004208, keys ,防盗,peer,[108370],"[18222, 223]",[97350],main
fact_004209, binds ,是一直,เจ,[121131],"[51906, 223]",[26015],main
fact_004210, knows ,epad,不绝,[123694],"[11457, 223]",[52744],main
fact_004211, stores ,然后单击,立体,[117371],"[16765, 223]",[36515],main
fact_004212, maps ,聘请,勉,[64870],"[17942, 223]",[21217],main
fact_004213, tags ,가는,乌龙,[125662],"[27634, 223]",[126730],main
fact_004214, marks ,气喘,Ts,[106424],"[15844, 223]",[36660],main
fact_004215, pairs ,一个小小的,ington,[121749],"[16354, 223]",[25551],main
fact_004216, cites ,RK,}).,[116757],"[75848, 223]",[64247],main
fact_004217, names ,社会化,Nr,[78786],"[6362, 223]",[91211],main
fact_004218, keys ,Cambridge,ACHE,[49931],"[18222, 223]",[102179],main
fact_004219, binds ,骨科,nen,[118258],"[51906, 223]",[10026],main
fact_004220, knows ,我又,written,[32308],"[11457, 223]",[42488],main
fact_004221, stores ,驱动程序,edia,[122040],"[16765, 223]",[6507],main
fact_004222, maps ,.te,双眸,[116562],"[17942, 223]",[126115],main
fact_004223, tags ,的大小,References,[24205],"[27634, 223]",[34804],main
fact_004224, marks ,经济损失,謂,[82255],"[15844, 223]",[34948],main
fact_004225, pairs ,旁,++++,[7072],"[16354, 223]",[36197],main
fact_004226, cites ,市中,通胀,[105664],"[75848, 223]",[68254],main
fact_004227, names ,为客户,童话,[100327],"[6362, 223]",[56675],main
fact_004228, keys ,Ensure,见此,[102006],"[18222, 223]",[105352],main
fact_004229, binds ,毒的,.h,[113659],"[51906, 223]",[5196],main
fact_004230, knows ,policy,栏杆,[92477],"[11457, 223]",[91877],main
fact_004231, stores ,76,看书,[4307],"[16765, 223]",[51971],main
fact_004232, maps ,竞争优势,荣获,[86245],"[17942, 223]",[39787],main
fact_004233, tags ,这股,ولايات,[89782],"[27634, 223]",[92839],main
fact_004234, marks ,这样一种,Child,[88761],"[15844, 223]",[21803],main
fact_004235, pairs ,iston,oscopic,[58213],"[16354, 223]",[38402],main
fact_004236, cites ,leader,(ex,[82163],"[75848, 223]",[60704],main
fact_004237, names ,erten,阴谋,[41187],"[6362, 223]",[66246],main
fact_004238, keys ,壁上,多少,[81183],"[18222, 223]",[6863],main
fact_004239, binds ,向日葵,ван,[125551],"[51906, 223]",[30306],main
fact_004240, knows ,vent,aucoma,[1601],"[11457, 223]",[74677],main
fact_004241, stores ,ٹ,.JSON,[46349],"[16765, 223]",[122137],main
fact_004242, maps ,标示,理由是,[121504],"[17942, 223]",[127090],main
fact_004243, tags ,(query,师范大学,[75273],"[27634, 223]",[39920],main
fact_004244, marks ,取缔,inatal,[125281],"[15844, 223]",[96996],main
fact_004245, pairs ,Applications,限制,[74180],"[16354, 223]",[11113],main
fact_004246, cites ,histor,กิ,[92624],"[75848, 223]",[33936],main
fact_004247, names ,943,aksanakan,[32761],"[6362, 223]",[103046],main
fact_004248, keys ,██,对视,[44971],"[18222, 223]",[76966],main
fact_004249, binds ,ites,Christ,[3489],"[51906, 223]",[19699],main
fact_004250, knows ,িস,oxic,[24312],"[11457, 223]",[26694],main
fact_004251, stores ,heiten,了一阵,[62434],"[16765, 223]",[77513],main
fact_004252, maps ,overflow,Transition,[77263],"[17942, 223]",[68879],main
fact_004253, tags ,uh,的同学,[5808],"[27634, 223]",[52934],main
fact_004254, marks ,902,ismo,[28262],"[15844, 223]",[10784],main
fact_004255, pairs ,㎡,訪問,[60396],"[16354, 223]",[110805],main
fact_004256, cites ,庄子,=list,[72714],"[75848, 223]",[118992],main
fact_004257, names ,情商,secret,[100592],"[6362, 223]",[65345],main
fact_004258, keys ,徹,越高,[45546],"[18222, 223]",[39353],main
fact_004259, binds ,蟲,.prevent,[58949],"[51906, 223]",[90966],main
fact_004260, knows ,视线,经受,[33562],"[11457, 223]",[94778],main
fact_004261, stores ,onate,信息技术,[78936],"[16765, 223]",[42782],main
fact_004262, maps ,(password,ester,[108351],"[17942, 223]",[7848],main
fact_004263, tags ,pick,вести,[72267],"[27634, 223]",[36241],main
fact_004264, marks ,EA,aminergic,[14924],"[15844, 223]",[127106],main
fact_004265, pairs ,URN,/value,[48783],"[16354, 223]",[93859],main
fact_004266, cites ,embrance,又能,[70392],"[75848, 223]",[37577],main
fact_004267, names ,又不,-track,[36004],"[6362, 223]",[75585],main
fact_004268, keys ,mA,visory,[76012],"[18222, 223]",[31503],main
fact_004269, binds ,GG,十六,[20436],"[51906, 223]",[19593],main
fact_004270, knows ,ETHOD,_query,[34927],"[11457, 223]",[60710],main
fact_004271, stores ,NH,起重机,[29279],"[16765, 223]",[120737],main
fact_004272, maps ,цеп,.Ext,[54751],"[17942, 223]",[72254],main
fact_004273, tags ,signal,扫黑,[92130],"[27634, 223]",[96778],main
fact_004274, marks ,VD,月考,[17517],"[15844, 223]",[110813],main
fact_004275, pairs ,iamond,احل,[83425],"[16354, 223]",[81333],main
fact_004276, cites ,回答道,colour,[83198],"[75848, 223]",[118162],main
fact_004277, names ,急速,بن,[77274],"[6362, 223]",[28563],main
fact_004278, keys ,老夫,日记,[59720],"[18222, 223]",[34479],main
fact_004279, binds ,》（,不问,[26031],"[51906, 223]",[97677],main
fact_004280, knows ,昆虫,爬上,[58658],"[11457, 223]",[96230],main
fact_004281, stores ,etically,免疫功能,[36291],"[16765, 223]",[125523],main
fact_004282, maps ,惊人,ppled,[67381],"[17942, 223]",[71799],main
fact_004283, tags ,学院,聞言,[6887],"[27634, 223]",[97491],main
fact_004284, marks ,新政,died,[105244],"[15844, 223]",[125485],main
fact_004285, pairs ,══,-good,[46156],"[16354, 223]",[110350],main
fact_004286, cites ,风行,姥,[125563],"[75848, 223]",[39361],main
fact_004287, names ,ambda,antwort,[9170],"[6362, 223]",[70667],main
fact_004288, keys ,嘿,logos,[23157],"[18222, 223]",[100572],main
fact_004289, binds ,-star,itek,[48465],"[51906, 223]",[121806],main
fact_004290, knows ,笼,medical,[20697],"[11457, 223]",[84525],main
fact_004291, stores ,远离,cols,[33973],"[16765, 223]",[99789],main
fact_004292, maps ,/icons,Act,[88966],"[17942, 223]",[9673],main
fact_004293, tags ,基準,TAIN,[101206],"[27634, 223]",[92154],main
fact_004294, marks ,_json,asonic,[65496],"[15844, 223]",[49245],main
fact_004295, pairs ,的神,送来,[19693],"[16354, 223]",[88312],main
fact_004296, cites ,先知,特别好,[108691],"[75848, 223]",[105275],main
fact_004297, names ,uro,國民,[2316],"[6362, 223]",[88676],main
fact_004298, keys ,andle,ść,[36711],"[18222, 223]",[14208],main
fact_004299, binds ,็บ,وبه,[50099],"[51906, 223]",[104435],main
fact_004300, knows ,kl,etail,[7355],"[11457, 223]",[49265],main
fact_004301, stores ,聯合,ishly,[76184],"[16765, 223]",[83650],main
fact_004302, maps ,甚么,还未,[115931],"[17942, 223]",[42100],main
fact_004303, tags ,cyclic,Compound,[81664],"[27634, 223]",[94090],main
fact_004304, marks ,等式,phthal,[83861],"[15844, 223]",[83918],main
fact_004305, pairs ,স্ব,的趋势,[126162],"[16354, 223]",[71599],main
fact_004306, cites ,urus,.scss,[50362],"[75848, 223]",[77642],main
fact_004307, names ,打出,prising,[65896],"[6362, 223]",[40384],main
fact_004308, keys ,书包,危急,[79071],"[18222, 223]",[91978],main
fact_004309, binds ,ровать,лож,[32425],"[51906, 223]",[16318],main
fact_004310, knows ,IZATION,匾,[81806],"[11457, 223]",[89270],main
fact_004311, stores ,��,ствима,[4341],"[16765, 223]",[87708],main
fact_004312, maps ,敝,.Ct,[123807],"[17942, 223]",[62708],main
fact_004313, tags ,在第,у,[65578],"[27634, 223]",[649],main
fact_004314, marks ,秀,鸳鸯,[5746],"[15844, 223]",[102782],main
fact_004315, pairs ,ting,在读,[1716],"[16354, 223]",[127902],main
fact_004316, cites ,ierrez,.An,[126954],"[75848, 223]",[106718],main
fact_004317, names ,rites,-X,[43956],"[6362, 223]",[32060],main
fact_004318, keys ,皎,orses,[90814],"[18222, 223]",[18506],main
fact_004319, binds ,.=,原则上,[127849],"[51906, 223]",[63523],main
fact_004320, knows ,应当是,那我就,[114507],"[11457, 223]",[90937],main
fact_004321, stores ,总结经验,NJ,[113460],"[16765, 223]",[110846],main
fact_004322, maps ,Iterator,culoskeletal,[53615],"[17942, 223]",[79669],main
fact_004323, tags ,琳琅,amol,[119259],"[27634, 223]",[119309],main
fact_004324, marks ,igated,ﬃ,[93860],"[15844, 223]",[70372],main
fact_004325, pairs ,erman,-------,[12257],"[16354, 223]",[83351],main
fact_004326, cites ,uality,ί,[12041],"[75848, 223]",[4357],main
fact_004327, names ,RV,CB,[79672],"[6362, 223]",[28223],main
fact_004328, keys ,膜的,aires,[106095],"[18222, 223]",[14321],main
fact_004329, binds ,aparte,火山,[108125],"[51906, 223]",[48031],main
fact_004330, knows ,概念,だけで,[9574],"[11457, 223]",[80674],main
fact_004331, stores ,呼啸,pherds,[94898],"[16765, 223]",[102143],main
fact_004332, maps ,}h,型,[127953],"[17942, 223]",[1931],main
fact_004333, tags ,纏,ლ,[92695],"[27634, 223]",[48078],main
fact_004334, marks ,(grid,耽搁,[71776],"[15844, 223]",[117818],main
fact_004335, pairs ,皮炎,Notice,[124788],"[16354, 223]",[57275],main
fact_004336, cites ,的伟大,完全相同,[116161],"[75848, 223]",[122855],main
fact_004337, names ,业务,emes,[6494],"[6362, 223]",[85756],main
fact_004338, keys ,渲染,-by,[48913],"[18222, 223]",[10531],main
fact_004339, binds ,茶杯,出現,[90220],"[51906, 223]",[25186],main
fact_004340, knows ,ူ,Premium,[116213],"[11457, 223]",[114473],main
fact_004341, stores ,幼虫,aggi,[86326],"[16765, 223]",[53052],main
fact_004342, maps ,忍着,実際,[83027],"[17942, 223]",[75545],main
fact_004343, tags ,(answer,黏膜,[102092],"[27634, 223]",[54744],main
fact_004344, marks ,째,ประเทศไทย,[56338],"[15844, 223]",[113424],main
fact_004345, pairs ,broad,大哭,[111257],"[16354, 223]",[83260],main
fact_004346, cites ,愛情,форма,[93613],"[75848, 223]",[24115],main
fact_004347, names ,发,Text,[740],"[6362, 223]",[7233],main
fact_004348, keys ,匈奴,全长,[63989],"[18222, 223]",[78331],main
fact_004349, binds ,小狗,-catching,[82106],"[51906, 223]",[119886],main
fact_004350, knows ,orton,热潮,[63446],"[11457, 223]",[93039],main
fact_004351, stores ,篡,吻,[86989],"[16765, 223]",[21673],main
fact_004352, maps ,的一切,考试成绩,[20559],"[17942, 223]",[104524],main
fact_004353, tags ,hill,าย,[39136],"[27634, 223]",[7995],main
fact_004354, marks ,脘,ipated,[114057],"[15844, 223]",[88779],main
fact_004355, pairs ,Als,本公司,[59401],"[16354, 223]",[95316],main
fact_004356, cites ,拌匀,高了,[112231],"[75848, 223]",[79530],main
fact_004357, names ,远远,거나,[25855],"[6362, 223]",[65890],main
fact_004358, keys ,全面建设,残留,[91979],"[18222, 223]",[53766],main
fact_004359, binds ,-national,ulmonary,[88375],"[51906, 223]",[71560],main
fact_004360, knows ,转会,ặ,[123609],"[11457, 223]",[47979],main
fact_004361, stores ,row,结束后,[1072],"[16765, 223]",[30334],main
fact_004362, maps ,Dates,敢于,[102038],"[17942, 223]",[41836],main
fact_004363, tags ,advanced,Nasjonalitet,[111332],"[27634, 223]",[122041],main
fact_004364, marks ,再做,610,[92901],"[15844, 223]",[21484],main
fact_004365, pairs ,全班,好几,[77593],"[16354, 223]",[61484],main
fact_004366, cites ,(theta,721,[123666],"[75848, 223]",[27836],main
fact_004367, names ,从来没有,那几个,[40156],"[6362, 223]",[96903],main
fact_004368, keys ,阻塞,二世,[53310],"[18222, 223]",[103872],main
fact_004369, binds ,173,针对,[11454],"[51906, 223]",[9721],main
fact_004370, knows ,identally,_rel,[103789],"[11457, 223]",[101994],main
fact_004371, stores ,itar,用一种,[8410],"[16765, 223]",[124482],main
fact_004372, maps ,！！！！,081,[122038],"[17942, 223]",[29734],main
fact_004373, tags ,潰,кта,[102866],"[27634, 223]",[82284],main
fact_004374, marks ,pet,斐,[10698],"[15844, 223]",[48160],main
fact_004375, pairs ,紧缺,öh,[107593],"[16354, 223]",[86241],main
fact_004376, cites ,海域,第五百,[62914],"[75848, 223]",[117015],main
fact_004377, names ,név,羚,[104191],"[6362, 223]",[115224],main
fact_004378, keys ,器的,ru,[13258],"[18222, 223]",[727],main
fact_004379, binds ,最小,ва,[23020],"[51906, 223]",[2147],main
fact_004380, knows ,fatt,ARD,[89771],"[11457, 223]",[21459],main
fact_004381, stores ,两年的,ework,[126301],"[16765, 223]",[6062],main
fact_004382, maps ,法治,的思想,[24565],"[17942, 223]",[23448],main
fact_004383, tags ,473,(sql,[24518],"[27634, 223]",[112544],main
fact_004384, marks ,Native,rams,[63256],"[15844, 223]",[8903],main
fact_004385, pairs ,HJ,768,[98650],"[16354, 223]",[26754],main
fact_004386, cites ,nesses,ells,[111267],"[75848, 223]",[9433],main
fact_004387, names ,ütz,-working,[57632],"[6362, 223]",[93438],main
fact_004388, keys ,awl,rigation,[125251],"[18222, 223]",[92831],main
fact_004389, binds ,847,的技巧,[31800],"[51906, 223]",[120976],main
fact_004390, knows ,eltemperaturen,当月,[115957],"[11457, 223]",[108950],main
fact_004391, stores ,افه,物种,[116347],"[16765, 223]",[52340],main
fact_004392, maps ,理论研究,定居,[102962],"[17942, 223]",[78192],main
fact_004393, tags ,씨,ília,[108867],"[27634, 223]",[46979],main
fact_004394, marks ,无,捅,[1265],"[15844, 223]",[77775],main
fact_004395, pairs ,交融,economic,[89123],"[16354, 223]",[29814],main
fact_004396, cites ,𝑐,cat,[87009],"[75848, 223]",[16686],main
fact_004397, names ,看法,ึ,[24453],"[6362, 223]",[7325],main
fact_004398, keys ,标,第一届,[1701],"[18222, 223]",[91947],main
fact_004399, binds ,这会,",r",[80656],"[51906, 223]",[39312],main
fact_004400, knows ,Berlin,少不了,[93689],"[11457, 223]",[92137],main
fact_004401, stores ,stof,走入,[121675],"[16765, 223]",[100355],main
